reviewId,content,clean_content,at,score
4f5e859a-3ecd-4efa-b45d-27a8753fd95d,mantap 💯💯💯💯👍👍,mantap,2025-10-24 07:25:39,5
19149a05-a42a-47d2-9159-f0c269a87d28,mantaap,mantaap,2025-10-24 07:25:29,5
c25250e9-ed90-45f7-bfee-2aa993133c9f,bagus sekali,bagus sekali,2025-10-24 07:21:44,5
41a36237-6e09-4473-9952-ec9caf71835f,mantap,mantap,2025-10-24 07:18:34,5
60e6c5aa-ed5a-4a1b-bce0-a65c4793e99f,"kenpa ya ko sekarang setiap ada yg TF ke dana kena admin 1500 rupiah sangat merugikan,, tolong dong Min kalo tiap transaksi msk kena potongan segitu parah banget",kenpa ya ko sekarang setiap ada yg tf ke dana kena admin rupiah sangat merugikan tolong dong min kalo tiap transaksi msk kena potongan segitu parah banget,2025-10-24 07:18:28,1
6da7b26e-cd41-4754-82b4-50cbeb0b8ce1,"dana tidak bisa di buka ada apa ini?, sdh saya coba smua, hpus chace, updte gk ad update, restar device, tetap aja gk ngaruh",dana tidak bisa di buka ada apa ini sdh saya coba smua hpus chace updte gk ad update restar device tetap aja gk ngaruh,2025-10-24 07:17:24,1
6a9a4f4b-10f8-441a-8d55-a5d9ddd23fc7,saya tiga kali hilang duit disinih,saya tiga kali hilang duit disinih,2025-10-24 07:16:48,1
4f75a57d-6b94-473b-80d8-382a54ac719e,sukses selalu,sukses selalu,2025-10-24 07:16:31,5
aa9354dc-7b4e-410d-b24c-fe0876816130,bagusss bgtt cepettt,bagusss bgtt cepettt,2025-10-24 07:15:23,5
c122c484-0cfc-4698-be33-58f48e22e690,bagus,bagus,2025-10-24 07:15:20,5
367b96e6-efe9-460c-ba85-61382e7c693d,Tingkat ke amanah menurun saldo saya hilang tolong untuk pihak Apk Dana tingkatkan lagi ke amanan nya jangan kecewakan costumer ya,tingkat ke amanah menurun saldo saya hilang tolong untuk pihak apk dana tingkatkan lagi ke amanan nya jangan kecewakan costumer ya,2025-10-24 07:15:07,1
368ba570-7ac6-40a2-9aa1-77ddf18bc4ad,sangat berguna,sangat berguna,2025-10-24 07:14:50,5
73b26b4a-a088-413f-b51b-88d33be25519,gacor,gacor,2025-10-24 07:11:38,5
83959974-10a7-4340-9033-d81e3e3e2bf8,"udah habis pulsa 70 ribu buat telepon cs dana tapi jawaban nya ber tele tele ,, tolong bantu arahan nya saya salah transfer dari bca harus nya ke gopay malah ke dana kalo gaada itukad baik nya saha bakal share apk dana sudah tidak usah pasang dana!!!",udah habis pulsa ribu buat telepon cs dana tapi jawaban nya ber tele tele tolong bantu arahan nya saya salah transfer dari bca harus nya ke gopay malah ke dana kalo gaada itukad baik nya saha bakal share apk dana sudah tidak usah pasang dana,2025-10-24 07:11:26,1
7d2fb1de-9880-4003-8c7f-a73a4c59b840,bagus,bagus,2025-10-24 07:09:25,5
373b0aae-76c3-4ef8-952f-ce78367af874,SAPARUDDIN SAMAILA SAPARUDIN HASAN,saparuddin samaila saparudin hasan,2025-10-24 07:08:49,5
caee1f31-ea71-4ae4-a22f-1fa4da073650,akun dana paylater saya belum aktif sudah banyak transaksi infokan bagaimana perihal tersebut,akun dana paylater saya belum aktif sudah banyak transaksi infokan bagaimana perihal tersebut,2025-10-24 07:08:12,5
18faaa46-0071-48a5-9a79-eb620a4e877f,sangat membantu sekali dengan apk dana,sangat membantu sekali dengan apk dana,2025-10-24 07:06:44,5
da68dc0e-0bdf-4758-8093-b28962c3854c,"Sangat kecewa sama aplikasi ini,fitur dana pinjam saya tidak ada,padahal akun sudah premium dan akun saya sudah lama,dan transaksi hampir tiap hari tapi belum ada fitur dana pinjamnya",sangat kecewa sama aplikasi inifitur dana pinjam saya tidak adapadahal akun sudah premium dan akun saya sudah lamadan transaksi hampir tiap hari tapi belum ada fitur dana pinjamnya,2025-10-24 07:06:32,1
b82084b1-bf80-4263-8661-0706e451b654,Sangat baik,sangat baik,2025-10-24 07:06:02,5
cd805e6d-9871-4d81-9bd5-8df4643393e1,apk babi,apk babi,2025-10-24 07:05:24,1
16dd27a7-4294-4716-8784-389197b54bc6,"Kenapa saya susah untuk login akun dana saya...sudah verivikasi wajah ttep ga bisa...trus aplikasi mlah terhenti sendiri saat melakukan verivikasi wajah...pdhal kmarin""masih bisa lancar tanpa kendala",kenapa saya susah untuk login akun dana sayasudah verivikasi wajah ttep ga bisatrus aplikasi mlah terhenti sendiri saat melakukan verivikasi wajahpdhal kmarinmasih bisa lancar tanpa kendala,2025-10-24 07:05:15,1
a3db464f-a4cd-4bad-91d7-280da2607148,memuaskan,memuaskan,2025-10-24 07:04:50,5
3f253889-c27e-4360-8d82-ef7fbeb3f8be,terlalu banyak bug,terlalu banyak bug,2025-10-24 07:04:33,1
41048dfc-37e2-44ab-ba23-8b3bef56e48b,mantP,mantp,2025-10-24 07:03:07,3
a1143af8-298f-4938-b73d-ff3e2a0b9df0,mantap,mantap,2025-10-24 07:02:39,5
121afabd-30db-476f-b191-6154536f1fa5,saya hapus karana saldo saya sering hilang. dan cicilan yg tidak pernah minjam.,saya hapus karana saldo saya sering hilang dan cicilan yg tidak pernah minjam,2025-10-24 07:01:35,1
5c443ca0-6073-44d6-a642-107da7587ce0,sangat bagus,sangat bagus,2025-10-24 07:00:23,4
a27f0778-78cf-461a-bc74-715e8c14c15a,mantap,mantap,2025-10-24 06:59:33,5
2e98d6af-d075-4f99-9bb7-98a8271b9305,"Dana cicil tiba² ilang , padahal bayar selalu tepat ,malah sebelum jatuh tempo udah saya lunasin",dana cicil tiba ilang padahal bayar selalu tepat malah sebelum jatuh tempo udah saya lunasin,2025-10-24 06:58:08,1
258e1164-4814-432f-a3e7-af2706a68083,sangat bagus appkny,sangat bagus appkny,2025-10-24 06:53:22,5
82e13f19-aeb5-47d0-99ec-a25e81034868,tagihan dana cicil berjalan tapi pembyaran gak berhasil sama aj dengan penipuan jangan harap saya bayar cicilan yg gk mesti harus saya bayar!!!,tagihan dana cicil berjalan tapi pembyaran gak berhasil sama aj dengan penipuan jangan harap saya bayar cicilan yg gk mesti harus saya bayar,2025-10-24 06:51:10,1
a47ec18c-b017-4b9a-8b59-6fa6e6dc72b5,ok,ok,2025-10-24 06:50:24,5
928331ce-3fd7-4c5f-97b1-44e8d6007b83,esl aku tidak mengerti kenapa dimatin pa pa tolong bantu saya sedang mencari informasi kunci,esl aku tidak mengerti kenapa dimatin pa pa tolong bantu saya sedang mencari informasi kunci,2025-10-24 06:50:07,5
9d8ed541-f8ae-4cab-985f-4050582aac82,bagus...,bagus,2025-10-24 06:49:56,3
e42c58a4-d2c2-4a73-acfc-1dfc8a7bfcd0,saya ingin memunculkan dana cicil di apk dana ini Tapi sayang nya udah penuh 🙏Tolong minta Toleransi nya 🙏🙏,saya ingin memunculkan dana cicil di apk dana ini tapi sayang nya udah penuh tolong minta toleransi nya,2025-10-24 06:48:57,4
623d584a-cc6c-4f8d-9ffd-47addb5dda20,bgus,bgus,2025-10-24 06:48:52,5
92048ab1-fab2-45d8-bdf1-bd86b13e125b,"Alhamdulillah aplikasi ini sangat membantu bisa buat untuk menabung dan beli online,simpel banget",alhamdulillah aplikasi ini sangat membantu bisa buat untuk menabung dan beli onlinesimpel banget,2025-10-24 06:48:18,5
b5d10592-05eb-408e-9624-157a8d61d74f,Maaf baru bintang satu .. saya topup 600k belum ada transaksi apapun tapi uang sisa 300k .. Kemanakah uang saya ??,maaf baru bintang satu saya topup k belum ada transaksi apapun tapi uang sisa k kemanakah uang saya,2025-10-24 06:47:26,1
16fce0f1-8d32-40b2-a311-8187ed80c3a0,super,super,2025-10-24 06:43:59,5
59025e4c-aafb-4567-a279-ada6622a8c85,ok,ok,2025-10-24 06:40:47,5
f0f90a86-d3db-4349-9adc-33f50da60c91,"""dana tidak menerima karna jumlah terlalu banyak""???",dana tidak menerima karna jumlah terlalu banyak,2025-10-24 06:40:20,1
963ddea8-b7d6-444a-b8b7-feb758166a21,"sudah 4 hari tuk ganti no hp di karnakan hilang,ga ada tindak lanjutnya,masih tetep dngn jawaban yg sama lagi proses. setiap laporan di ajukan tuk tiket laporan kembali tapi tidak ada penyelesaian.",sudah hari tuk ganti no hp di karnakan hilangga ada tindak lanjutnyamasih tetep dngn jawaban yg sama lagi proses setiap laporan di ajukan tuk tiket laporan kembali tapi tidak ada penyelesaian,2025-10-24 06:39:29,1
449c0fd5-9651-4cfc-ad1c-54bddf3bdaba,mntap,mntap,2025-10-24 06:38:03,5
84d8990c-6515-4ddb-b8b5-532f24b37136,👍👍👍,,2025-10-24 06:37:48,5
29092ce6-16ba-401a-8e82-4cda7983af70,jos,jos,2025-10-24 06:36:37,5
4a6f0db7-91a4-4d46-9b6e-1ed5477d30f2,sangat mudah dan memperlancar semua nya,sangat mudah dan memperlancar semua nya,2025-10-24 06:35:09,5
b5a8ee28-d327-414d-97a3-e01cd96f8e8e,gimana caranya hilangkan kode otp dan kirim melalui WhatsApp dan SMS k no akun yang sudah tidak aktif atau hilang,gimana caranya hilangkan kode otp dan kirim melalui whatsapp dan sms k no akun yang sudah tidak aktif atau hilang,2025-10-24 06:34:55,5
ba80d26d-e96d-4283-8296-d93466bf201d,mantap 👍👍👍👍,mantap,2025-10-24 06:32:37,5
dd53cbc9-cdb5-4931-a337-a37890134668,oke terimakaaih,oke terimakaaih,2025-10-24 06:31:43,5
468efdbd-9c56-4998-8e67-23156bdf0d30,penggunaan transaksi sangat simple,penggunaan transaksi sangat simple,2025-10-24 06:30:13,5
c9271cca-9641-48fe-9cbd-1172c13e243f,"kenapa makin kesini agak lama ya transaksi di dana , loadingnya lambat banget padahal jaringan bagus",kenapa makin kesini agak lama ya transaksi di dana loadingnya lambat banget padahal jaringan bagus,2025-10-24 06:27:55,1
a5441d56-531c-44fb-a59b-b43a8dabd0c9,tolong bntu nomor saya yg di pakay dan hilang pas mau masuk hrs otp tolong saran dan bantuannya,tolong bntu nomor saya yg di pakay dan hilang pas mau masuk hrs otp tolong saran dan bantuannya,2025-10-24 06:27:36,1
e1f94712-363e-4284-8062-908e38fe20fc,terbaik,terbaik,2025-10-24 06:27:10,5
31f029ce-525e-44d6-ba32-a48307872dd2,mantap simple tidak ribet untuk transfer,mantap simple tidak ribet untuk transfer,2025-10-24 06:24:14,5
571fa9c3-5534-413e-bc6a-4756eeeb95cb,saya ingin seperti yang lain.bisa ada dana cicil,saya ingin seperti yang lainbisa ada dana cicil,2025-10-24 06:23:14,5
d28f9399-27b3-4e02-ba44-8ed653da72ae,sangat membantu dalam transaksi ke semua area dikampung ataupun di pedesaan 👍👍,sangat membantu dalam transaksi ke semua area dikampung ataupun di pedesaan,2025-10-24 06:23:12,5
78cde9bf-07f5-42aa-bb08-43047c9c0ac6,Aplikasi Dana Saya Tidak Bisa Login..Tolong Di Bantu Min.,aplikasi dana saya tidak bisa logintolong di bantu min,2025-10-24 06:23:08,3
daea84e8-80d6-4779-8cfd-626fa60e0093,memudahkan tranfer pengiriman uang masuk ataupun keluar,memudahkan tranfer pengiriman uang masuk ataupun keluar,2025-10-24 06:18:50,5
ecf67298-807f-4cc6-b2b0-f3be8490e3ee,good,good,2025-10-24 06:17:16,5
3a205dc2-a2f8-403d-a974-39dd2f129c87,mines kapok pake dana,mines kapok pake dana,2025-10-24 06:17:00,1
63cfc432-eef9-45f0-a4f7-f28cb2e9046b,mantap,mantap,2025-10-24 06:16:51,5
b4f8cdaf-f3b6-43eb-b816-e7a6b64b00c2,sangat bagus,sangat bagus,2025-10-24 06:14:09,5
f08cecd5-b015-4b77-b2c8-7ff8ed70fe4a,mantab dan sangat bermanfaat,mantab dan sangat bermanfaat,2025-10-24 06:13:40,5
0dc54ad3-db8c-4209-b243-a27ddf378e0d,sangat membantu,sangat membantu,2025-10-24 06:13:35,5
e5765701-61e8-4b88-9a38-c0969bb3fcd2,puass,puass,2025-10-24 06:12:40,5
eb230169-da06-4dd5-95be-39eb57eb855b,bagus semoga bermanfaat,bagus semoga bermanfaat,2025-10-24 06:12:30,5
645415c9-4271-4162-ae25-0221ccda97fb,Semoga muncul dana instan ny bos ku,semoga muncul dana instan ny bos ku,2025-10-24 06:12:05,5
6d7a9773-a893-46c8-b045-392e49ff5f99,uang dr melolo di trafren ke DANA kok selalu gagal/gk masuk2..gmn ya kak,uang dr melolo di trafren ke dana kok selalu gagalgk masukgmn ya kak,2025-10-24 06:11:56,1
01a32bee-2b0f-4eec-aff5-a695a35ec918,ok,ok,2025-10-24 06:11:43,5
1e18d2c7-aef1-4294-9223-6b034fbb24d3,"gampang dibobol orang tak dikenal, saldo kekuras habis, klaim protection dana malah ditolak dibilang udah melewati verifikasi wkwkwkw, berarti sistem verifikasi ga guna bisa dibobol mah",gampang dibobol orang tak dikenal saldo kekuras habis klaim protection dana malah ditolak dibilang udah melewati verifikasi wkwkwkw berarti sistem verifikasi ga guna bisa dibobol mah,2025-10-24 06:11:16,1
ee011dd7-f9f4-45cd-b0a8-ce4ef19d235e,cepat tepat.. mantap oke,cepat tepat mantap oke,2025-10-24 06:04:55,5
5bfef584-5ddf-490b-84bb-a1d4d946d3d0,saran saya sekarang dana bikin kartu ATM gtu coba biar lebih aman,saran saya sekarang dana bikin kartu atm gtu coba biar lebih aman,2025-10-24 06:04:34,5
fb9becf5-3a2c-44f9-a84d-04c6eefdcd52,map,map,2025-10-24 06:03:30,4
c09fba5a-c369-43c2-b494-2b8a2cbe9cdb,akses dana cicil,akses dana cicil,2025-10-24 06:02:54,5
aacd3e14-a1f8-4cf5-b0b9-4a99e911b4ed,ini kenapa ya saya mau lihat akun dana saya ko gabisa sama saya abis topup tapi lama masuk ny,ini kenapa ya saya mau lihat akun dana saya ko gabisa sama saya abis topup tapi lama masuk ny,2025-10-24 05:59:56,3
e8cf3803-1e19-4d87-953b-48b4c9b45a9c,baik,baik,2025-10-24 05:59:21,4
e91075b6-cd8d-4cb1-92f3-308511b12bae,Kenapa nggak bisa di download,kenapa nggak bisa di download,2025-10-24 05:57:31,5
3bebd646-fcad-4e32-8b28-791e6ae363f1,saya pengen punya dana cicil,saya pengen punya dana cicil,2025-10-24 05:56:19,5
6904ab18-e097-42cd-a4ea-97caa28f3c06,Bisa kerja sama,bisa kerja sama,2025-10-24 05:56:17,5
85710c1d-d063-459f-a312-c5b8555ef33a,"dana cicil saya limitnya kenapa gak balik ya , padahal udah dri 2024 looo tlong dong",dana cicil saya limitnya kenapa gak balik ya padahal udah dri looo tlong dong,2025-10-24 05:54:17,3
c6d61fdb-4806-4843-968f-df0e8b88f4ea,good,good,2025-10-24 05:52:47,5
45a84741-748c-4126-b750-fcbf6d295afd,buat ngrim uang upgrade2 trus aplikasi apaan gnh ssah bgt,buat ngrim uang upgrade trus aplikasi apaan gnh ssah bgt,2025-10-24 05:52:44,1
1864d87d-5dce-4d25-aec0-9d57bdbaaa9e,mantap,mantap,2025-10-24 05:51:32,5
de794708-0982-4858-a1b1-49aacdb29317,"sumpah jijik banget sama ini dana ! nama DANA sudah termaksud besar loh di indonesia, masa sih di persulit pelanggan setia dana ? kalau minta bantuan , slalu bilang hubungi DANIA yang tersedia di DANA, tapi di chat muter2 ngechat robot yg tidak bisa nyelesein masalah . perkara nomor hilang aja, harus pakai kode otp, sharusnya mintai data dan sandi verifikasi wajah itu udh jelas loh ... ini harus pakai kode otp yg dimana kartu itu sudah HILANG, terussss gimana saldo org yg ad di dalam nya,",sumpah jijik banget sama ini dana nama dana sudah termaksud besar loh di indonesia masa sih di persulit pelanggan setia dana kalau minta bantuan slalu bilang hubungi dania yang tersedia di dana tapi di chat muter ngechat robot yg tidak bisa nyelesein masalah perkara nomor hilang aja harus pakai kode otp sharusnya mintai data dan sandi verifikasi wajah itu udh jelas loh ini harus pakai kode otp yg dimana kartu itu sudah hilang terussss gimana saldo org yg ad di dalam nya,2025-10-24 05:51:17,1
a979fab6-4ed6-46e8-9a5e-576eeb1a7f78,mantap 👍 mempermudah terima kasih,mantap mempermudah terima kasih,2025-10-24 05:51:06,5
6b81d6ed-c9b2-4c7a-9c37-b6a77ff5cbca,Kak tolong tutorialnya saya mau daftar akun dana trs foto KTP verivikasi wajah kok engga muncul kemeranya ya🙏,kak tolong tutorialnya saya mau daftar akun dana trs foto ktp verivikasi wajah kok engga muncul kemeranya ya,2025-10-24 05:49:59,1
3e72372d-377a-44e0-96a2-0b42e7d47a72,mantep pokok nyaa,mantep pokok nyaa,2025-10-24 05:42:15,5
a7ce1c75-d208-4526-bee0-c8b7123d9ab1,munculkan dana istan saya bosku,munculkan dana istan saya bosku,2025-10-24 05:41:53,5
20805d37-47ef-47db-87d2-10f44b5cb4ad,praktis,praktis,2025-10-24 05:40:28,1
7ce7964d-bbff-45fc-b1b0-d97bb6d788f2,"gak bisa transfer dan gk ada pilihan transfer ke bank dki, kenapa ya? apakah sudah tidak bermitra dengan bank dki?",gak bisa transfer dan gk ada pilihan transfer ke bank dki kenapa ya apakah sudah tidak bermitra dengan bank dki,2025-10-24 05:40:15,2
32e0ad3f-7aa8-44a8-bd51-ab0b935133a8,ok. minus nya g bisa aktifin dana cicil,ok minus nya g bisa aktifin dana cicil,2025-10-24 05:37:01,5
01bc5126-30d0-4f3d-bedf-273647a06e42,Mantap min,mantap min,2025-10-24 05:36:28,5
b4a32dac-98a1-4e5b-a655-3d4a9f626eb0,𝑀𝑎𝑛𝑡𝑎𝑝,,2025-10-24 05:36:11,5
285fa2ff-d021-4c97-b6a1-f8588666ee13,tolong dong pemotongan transaksi di kurangin,tolong dong pemotongan transaksi di kurangin,2025-10-24 05:35:56,5
331b83f1-9066-4066-a8b8-0ff66e3b445d,baru ini memakainya,baru ini memakainya,2025-10-24 05:35:52,5
0a4b3317-50b5-4eb0-b05c-fecf9f2ccdb9,sangat mantap dan memudahkan.,sangat mantap dan memudahkan,2025-10-24 05:35:11,5
249b76d7-c685-41d1-b356-e9e84c56dbc9,ieren,ieren,2025-10-24 05:34:23,5
9a098e45-1e69-490f-abf2-317845e7f115,susah di upgrade untuk ganti nomor akun dana buruk kali longor,susah di upgrade untuk ganti nomor akun dana buruk kali longor,2025-10-24 05:34:09,1
ddd15154-c642-4026-8241-2cd5bd8fb334,"akun kebobol,uang 1.5 juta lenyap begitu saja .chat pusat batuan penjelasan muter muter. endingnya cuman suruh lapor polisi.mana katanya keaman dan jaminan uang kembali.padahal veritifikasinya sudah 100%.sangat di sayangkan aplikasi dengan plafon tertinggi tapi tanggung jawab dan penangananya tidak ada",akun keboboluang juta lenyap begitu saja chat pusat batuan penjelasan muter muter endingnya cuman suruh lapor polisimana katanya keaman dan jaminan uang kembalipadahal veritifikasinya sudah sangat di sayangkan aplikasi dengan plafon tertinggi tapi tanggung jawab dan penangananya tidak ada,2025-10-24 05:31:18,1
1dd18a97-30c4-4eae-80c5-3eccc9ee3a71,sangat 👍bagusnya,sangat bagusnya,2025-10-24 05:30:19,5
66bda3a4-2202-44a8-b4ee-c63701736e71,mantap jadi mudah ga ribet,mantap jadi mudah ga ribet,2025-10-24 05:28:29,5
e0d39816-bda8-4cae-a1be-109fda911b10,sayangnya fitur dana cicil tidak tersedia di apk saya,sayangnya fitur dana cicil tidak tersedia di apk saya,2025-10-24 05:27:48,5
75152ec7-193e-496a-a8c8-f1ba8ce99bb1,bagus banget ..saya udah Makai 5 th...tapi sayang gak bisa pinjam dulu,bagus banget saya udah makai thtapi sayang gak bisa pinjam dulu,2025-10-24 05:25:19,5
db2db5ad-cf44-4b8e-a44f-c59fcabf1045,bagus sekali,bagus sekali,2025-10-24 05:25:18,5
27fd7775-5b8c-44df-8dd6-6443e2f84835,"Aplikasi sangat tidak membantu, nomor dana saya sudah tidak aktif , saya melakukan pemindahan akun, tapi Sama saya Kode OTP di kirim ke Nomor Akun dana Lama, dan masalah saya belum juga di selesaikan. apaan inii",aplikasi sangat tidak membantu nomor dana saya sudah tidak aktif saya melakukan pemindahan akun tapi sama saya kode otp di kirim ke nomor akun dana lama dan masalah saya belum juga di selesaikan apaan inii,2025-10-24 05:24:43,1
5f100e5a-0a06-45b5-8a02-a7b65ba94bda,tiap mau tarik tunai pasti mantul mulu ke beranda,tiap mau tarik tunai pasti mantul mulu ke beranda,2025-10-24 05:22:46,1
5f803d4d-86f3-40d8-b690-dd59af8fc498,tambah kesini tambah aneh aja Dana verifikasi 2 hari lebih msh aja ga bisa tarik saldo gatau orang lagi butuh mana yg katanya membantu segala macem nyaca nya bikin jengkel gada respon apa pun curiga lama lama berujung penipuan,tambah kesini tambah aneh aja dana verifikasi hari lebih msh aja ga bisa tarik saldo gatau orang lagi butuh mana yg katanya membantu segala macem nyaca nya bikin jengkel gada respon apa pun curiga lama lama berujung penipuan,2025-10-24 05:21:18,1
8e0b515e-a6b5-4553-9bab-7e9b378bde7f,MANTAPPPP,mantapppp,2025-10-24 05:20:28,5
82ee9a27-d51b-42ef-a033-0ea24a252c78,baik,baik,2025-10-24 05:19:17,5
45860279-744b-4147-81bb-d18f712d6a3a,apk yg sangat bagus untuk transaksi,apk yg sangat bagus untuk transaksi,2025-10-24 05:16:57,5
090b76cc-8440-4848-a6bf-5e7175fe4972,baik,baik,2025-10-24 05:16:38,5
37a07037-d7d0-4193-a673-a9c65a5932f0,"fitur upgrade ny apus aja , gaje bet bng",fitur upgrade ny apus aja gaje bet bng,2025-10-24 05:15:15,1
d7be8ac4-9821-4e4e-ba9c-60eeb07b8a13,"mau tarik dana goals tapi ga bisa""karena face wajah gagal mulu,di hubungi mau minta tolong tapi ga ada respon padahal butuh banget uangnya buat biaya lahiran,miris bnget ya,harus berapa lama menunggu prosesnya?ddihubungi lewat gmail ga ada respon,di instagram disruh laporan lewat gmail jdi gmna pdhl tnggl 28oktober ini butuh banget uangnya.harus nunggu berapa lama lagi? di instagram di gmail udh saya hubungi tapi belum di tindak lanjutkan.susah banget ya? wktu udah mepet banget nih gmnaa?",mau tarik dana goals tapi ga bisakarena face wajah gagal muludi hubungi mau minta tolong tapi ga ada respon padahal butuh banget uangnya buat biaya lahiranmiris bnget yaharus berapa lama menunggu prosesnyaddihubungi lewat gmail ga ada respondi instagram disruh laporan lewat gmail jdi gmna pdhl tnggl oktober ini butuh banget uangnyaharus nunggu berapa lama lagi di instagram di gmail udh saya hubungi tapi belum di tindak lanjutkansusah banget ya wktu udah mepet banget nih gmnaa,2025-10-24 05:15:05,1
2224be66-b7e3-4a5a-8e91-bfab951a4dc9,sangat cepat dan fraktis bayar kmna pun. dana eman 👌,sangat cepat dan fraktis bayar kmna pun dana eman,2025-10-24 05:11:27,5
48cb6b70-d708-4429-9aad-208eb9ce53c3,proses nya cepat dan aman..,proses nya cepat dan aman,2025-10-24 05:07:17,5
5bc8060a-4754-4345-a0b9-8bcb81105398,mantap dana terbalik,mantap dana terbalik,2025-10-24 05:05:44,5
0eb98f95-28d8-442a-b7d0-27d8c3b92259,sangat bagus,sangat bagus,2025-10-24 05:02:57,5
e367e3bf-ba67-4469-bc4b-ac5a663d6d38,"buruk, ribet",buruk ribet,2025-10-24 05:02:42,1
73ec068e-d4bb-4e9d-9328-b14b3851b1e2,"saya rugi karena bukti saldo berhasil, tapi saldo tidak terkirim ke penerima. dan respon DANA sangat lambat sangat merugikan bagi pengguna🙏🙏",saya rugi karena bukti saldo berhasil tapi saldo tidak terkirim ke penerima dan respon dana sangat lambat sangat merugikan bagi pengguna,2025-10-24 05:00:20,1
2b849eef-1c29-46b8-bc9e-c643ee17001b,bagus,bagus,2025-10-24 04:58:43,5
60851fa4-5dc1-474a-af8a-ad682c3b90f3,saya ingin masuk akun dana tapi kartu telepon sudah hilang bagaimana cara saya bisa membuka akun dana lagi,saya ingin masuk akun dana tapi kartu telepon sudah hilang bagaimana cara saya bisa membuka akun dana lagi,2025-10-24 04:58:16,1
5f73efcd-f1af-49fb-9f42-6db997a21928,bagus,bagus,2025-10-24 04:57:14,2
a9dfc5a6-fa17-4120-a99c-3eeba509febf,manteppp,manteppp,2025-10-24 04:54:05,5
3f32bc6e-e426-453d-a4f5-06f21aa228a9,"sanagat sangat tidak puas dengan aplikasi dana,",sanagat sangat tidak puas dengan aplikasi dana,2025-10-24 04:53:28,1
6214d06f-8c3a-4687-a1e8-cba451baeddf,sangat memuaskan dan membantu,sangat memuaskan dan membantu,2025-10-24 04:52:23,5
f709acc0-b27c-4428-ac4f-f6aa499334fb,saya ingin mengajukan fitur dana cicil,saya ingin mengajukan fitur dana cicil,2025-10-24 04:50:03,5
b1bc8c6d-7718-4342-b7a3-ffed00341bd5,bagus,bagus,2025-10-24 04:49:23,4
5391e740-6ff8-4aec-a186-e061dede0b93,"kenapa aku. dana saya tidak juga muncul dana cicilnya, dan akhir-akhir ini dana juga banyak kendala untuk transaksi",kenapa aku dana saya tidak juga muncul dana cicilnya dan akhirakhir ini dana juga banyak kendala untuk transaksi,2025-10-24 04:49:17,1
eecc5290-da3f-4d34-a753-a1fd76d5d622,sangat membantu dan mudah penggunaan ny,sangat membantu dan mudah penggunaan ny,2025-10-24 04:48:03,5
8c347d75-fa8b-43ab-9c7f-20a6cefb9669,sangat membantu,sangat membantu,2025-10-24 04:47:27,4
df2c9f2e-1974-448d-bbca-504f60a6cb1e,"udah lama simpan uang di aplikasi dana, tetapi baru baru ini ada yang meretas akun dana saya, hal tersebut terjadi juga kepada teman saya. saya kecewa dengan keamanan aplikasi dana ini. saya sudah mengaktifkan pin dan verifikasi muka tetap bisa di retas, saya sarankan jangan menggunakan aplikasi dana ini karena keamanan nya yang kurang ketat.",udah lama simpan uang di aplikasi dana tetapi baru baru ini ada yang meretas akun dana saya hal tersebut terjadi juga kepada teman saya saya kecewa dengan keamanan aplikasi dana ini saya sudah mengaktifkan pin dan verifikasi muka tetap bisa di retas saya sarankan jangan menggunakan aplikasi dana ini karena keamanan nya yang kurang ketat,2025-10-24 04:46:17,1
9968f381-69cd-457c-92ee-166769452f2b,sgt bguuuusss,sgt bguuuusss,2025-10-24 04:46:09,5
ef8e6a30-fa4b-4ecc-948d-a34d9346c4ec,sangat baik,sangat baik,2025-10-24 04:46:08,5
3d608251-b60c-414d-8442-05cfe6c04471,"dana instan tidak muncuL"" padahal udah bertahun"" pemakaian....transaksi aktif .....",dana instan tidak muncul padahal udah bertahun pemakaiantransaksi aktif,2025-10-24 04:46:05,2
202a6f2b-b0e7-4302-bdca-7f2d5d0230eb,"susah banget mau mindahin saldo, banyak ini itu, pdahal yang punya dana ny udah meninggal. mau di serahin ke ahli waris nya.. janji 2 minggu samapi skrang ga ada tndak lanjutnyaa. mhon perhatian kepada @Bankindonesia",susah banget mau mindahin saldo banyak ini itu pdahal yang punya dana ny udah meninggal mau di serahin ke ahli waris nya janji minggu samapi skrang ga ada tndak lanjutnyaa mhon perhatian kepada bankindonesia,2025-10-24 04:45:25,1
56bcaab6-25c9-4cf7-9c52-89074371f3d6,"kenapa dana jdi jelek banget, udah banyak yang ilang uang di dana, udah tf ga sampe sampe, dan itu bukan cuman sekali, udah banyak kasus nya, tolong dong lebih di tingkatin lagi, jaga privasi lebih aman, jdi makin takut kalo kirim uang minta lewat dana soal nya suka ga sampe, ga tau nyempil dimna tuh. baru banget kirim uang ke paksu ke dana paksu dan belum sampe sampe sekarang, udah ga aman banget jdi mls.",kenapa dana jdi jelek banget udah banyak yang ilang uang di dana udah tf ga sampe sampe dan itu bukan cuman sekali udah banyak kasus nya tolong dong lebih di tingkatin lagi jaga privasi lebih aman jdi makin takut kalo kirim uang minta lewat dana soal nya suka ga sampe ga tau nyempil dimna tuh baru banget kirim uang ke paksu ke dana paksu dan belum sampe sampe sekarang udah ga aman banget jdi mls,2025-10-24 04:44:49,1
