reviewId,content,clean_content,at,score,source,sentiment
5523af38-6b2c-4128-9e8c-bdc362279bed,"aplikasi DANA sangat bermanfaat bagi saya. baik untuk transfers pengiriman uang , bayar qris ataupun untuk merchant. aman, transaksi cepat dan lancar. terima kasih.",aplikasi dana sangat bermanfaat bagi saya baik untuk transfers pengiriman uang bayar qris ataupun untuk merchant aman transaksi cepat dan lancar terima kasih,2025-06-10 1:55:02,5,old_dataset,negatif
da263373-3990-44e1-94aa-43a8c67dfead,"nomor kartu saya yang terdaftar di dana hilang, dan sekarang saya tidak bisa login dana",nomor kartu saya yang terdaftar di dana hilang dan sekarang saya tidak bisa login dana,2025-06-10 1:33:55,5,old_dataset,negatif
dba4dfc8-ee5d-4ac1-9b1e-00e675811251,"u menu sudah oke, transaksi lancar , nga ada kendala, saran aja,, klo bisa ada dana yg bisa di pinjam byr satu bulan/cicil",u menu sudah oke transaksi lancar nga ada kendala saran aja klo bisa ada dana yg bisa di pinjam byr satu bulancicil,2025-06-10 1:18:48,5,old_dataset,negatif
3839bad8-b94e-4b60-92c8-c5373531aa4f,saldo di dana tiba² lenyap tanpa sy tau...percuma ada pin dan verifikasi wajah..tetep saja bisa transaksi..bgmn ini dana? sy minta uang saya kembali.,saldo di dana tiba lenyap tanpa sy taupercuma ada pin dan verifikasi wajahtetep saja bisa transaksibgmn ini dana sy minta uang saya kembali,2025-06-10 0:52:17,1,old_dataset,negatif
a5772b50-2308-4536-9e53-7e408c108398,Login kartu hilang,login kartu hilang,2025-06-09 22:29:59,5,old_dataset,negatif
a6924e5a-f6c8-49a6-8ef9-ae02a5f6c1f3,Saldo saya tidak balik balik. Saya transfer uang ke mandiri saya sampai sekarang tulisannya di proses. sudah 2 harian saya nunggu. Diana nya juga begok di tanyain gak ngerti2 juga. sampai saya ss bukti transaksinya. emang dana sialan gak aman dah.,saldo saya tidak balik balik saya transfer uang ke mandiri saya sampai sekarang tulisannya di proses sudah harian saya nunggu diana nya juga begok di tanyain gak ngerti juga sampai saya ss bukti transaksinya emang dana sialan gak aman dah,2025-06-09 22:18:38,1,old_dataset,negatif
e6638265-f100-4c6b-831b-c6bd72824718,berguna skali menurut saya bagi orang² yang mengikuti perkembangan zaman,berguna skali menurut saya bagi orang yang mengikuti perkembangan zaman,2025-06-09 21:26:07,5,old_dataset,positif
72f81c96-ee90-4c0a-947d-f0e6c3818bd1,tolong ditindak tegas soalnya akun dana saya udah di hack sama orang lain setiap deposit pasti tersedot di rekening bank yg ngk di kenal,tolong ditindak tegas soalnya akun dana saya udah di hack sama orang lain setiap deposit pasti tersedot di rekening bank yg ngk di kenal,2025-06-09 20:32:42,1,old_dataset,negatif
93bbc60c-0bb2-4adf-9ef8-c18f0b16b17a,"akun saya kena hack identitas saya di salah gunakan, sempat pengajuan ke diana tapi semua tidak berjalan dengan baik saya stres karna hal tersebut",akun saya kena hack identitas saya di salah gunakan sempat pengajuan ke diana tapi semua tidak berjalan dengan baik saya stres karna hal tersebut,2025-06-09 19:55:41,1,old_dataset,negatif
023d8b7b-6ffd-49c3-b287-8efefe67e229,saya minta bntuan saya mau login harus pake otw sedangkan krtu saya sudah tidak ada gmail juga lupa itu gimna cara biat maauk nya,saya minta bntuan saya mau login harus pake otw sedangkan krtu saya sudah tidak ada gmail juga lupa itu gimna cara biat maauk nya,2025-06-09 19:45:00,2,old_dataset,negatif
27561aba-aa3e-4d65-817e-fdf777558cd8,Aplikasi dana saya pribadi sangate kecewa dengan aturan dan saran yg kmu berikan dari apk reguler menjadi premium bisa di acc buktinya mana cuma ambil data2.saya udh isi data semua tpi si situ ndk ada keterangan dana cicil ndk muncul2 . Tolong data2 saya diamankne jngn sampai si salah gunakan klau asa apa2 saya ndk tanggung jwab . Atau saya bawa ke jalur hukum / lapor ko ojk ingat itu itu,aplikasi dana saya pribadi sangate kecewa dengan aturan dan saran yg kmu berikan dari apk reguler menjadi premium bisa di acc buktinya mana cuma ambil datasaya udh isi data semua tpi si situ ndk ada keterangan dana cicil ndk muncul tolong data saya diamankne jngn sampai si salah gunakan klau asa apa saya ndk tanggung jwab atau saya bawa ke jalur hukum lapor ko ojk ingat itu itu,2025-06-09 19:31:14,1,old_dataset,negatif
09fe4060-00c5-4194-a509-fa473996992c,Sudah lama Mempercayai aplikasi Ini Tapi ketika saya tidak merasa Melakukan Transaksi dan Saldo Hilang malah di suruh lapor Polisi dimana ke amanan dan Tanggung jawabnya,sudah lama mempercayai aplikasi ini tapi ketika saya tidak merasa melakukan transaksi dan saldo hilang malah di suruh lapor polisi dimana ke amanan dan tanggung jawabnya,2025-06-09 18:00:45,1,old_dataset,negatif
511eaac0-07a8-4017-93dc-34b3ca802037,akun saya di bekukan saya nggk bisa loginn gimanaa inii!,akun saya di bekukan saya nggk bisa loginn gimanaa inii,2025-06-09 17:40:39,1,old_dataset,negatif
bd107dad-3894-4464-878e-e5066e4d24f2,dana kadang bisa login kadang enggak no terdftr udh hilang tp kadang bisa di login terkadang enggak mempersulit,dana kadang bisa login kadang enggak no terdftr udh hilang tp kadang bisa di login terkadang enggak mempersulit,2025-06-09 17:27:23,1,old_dataset,negatif
d9acd8bb-7fb3-4405-b4bf-bef837d70c8a,ini sy instal aplikasi Dana d playstore. Knp jwbn selalu g nyambung pertanyaan sy? Sy inginkan solusi dr masalah ini. Sudah 3 hari sy g bisa buka aplikasi Dana y sy download dr playstore. Jaringan internet jga g ada masalah jdi berikan jwbn y nyambung dg pertanyaan sy.Sy ingin solusi krn sy butuh uang y ada d akun Dana Premium sy. Mohon kiranya d pindahkan k akun Gopay a/n sy sendiri dg no hp y sama dg akun Dana Premium sy,ini sy instal aplikasi dana d playstore knp jwbn selalu g nyambung pertanyaan sy sy inginkan solusi dr masalah ini sudah hari sy g bisa buka aplikasi dana y sy download dr playstore jaringan internet jga g ada masalah jdi berikan jwbn y nyambung dg pertanyaan sysy ingin solusi krn sy butuh uang y ada d akun dana premium sy mohon kiranya d pindahkan k akun gopay an sy sendiri dg no hp y sama dg akun dana premium sy,2025-06-09 17:20:15,5,old_dataset,negatif
5f5379e0-72f7-4bdf-adda-4c4d092e1bfa,"APLIKASI YANG PALING MUDAH UNTUK DIRETAS DAN DI KLONING ATAU BISA DI GANDAKAN, SETIAP TRANSAKSI YANG TIDAK KITA LAKUKAN ATAU KEHILANGAN,HANYA TERTULIS TRANSAKSI DI VERIFIKASI DAN DIAMANKAN BUKAN,DARI USER ATAU PONSEL PENGGUNA",aplikasi yang paling mudah untuk diretas dan di kloning atau bisa di gandakan setiap transaksi yang tidak kita lakukan atau kehilanganhanya tertulis transaksi di verifikasi dan diamankan bukandari user atau ponsel pengguna,2025-06-09 17:15:19,1,old_dataset,negatif
1100b17d-9816-4f86-b1ea-c912e9ff6581,memverifikasi sering gagal dan duit saya hilang trus 😑😭,memverifikasi sering gagal dan duit saya hilang trus,2025-06-09 16:53:15,1,old_dataset,negatif
9c0f7ed0-b1fa-4663-92f6-3d45b95951b6,sangat nyaman,sangat nyaman,2025-06-09 16:01:17,5,old_dataset,positif
de8a1c08-b933-4243-8d9f-9fb40dda116d,aplikasi dana ini sunggu luar biasa cepat aman dan dijamin transaksinya berjalan dengan lancar tidak butuh waktu lama,aplikasi dana ini sunggu luar biasa cepat aman dan dijamin transaksinya berjalan dengan lancar tidak butuh waktu lama,2025-06-09 16:00:33,5,old_dataset,negatif
a64c2553-9405-4790-8f5d-e338c87e6817,tidak bisa masuk ke akun Dana padahal pin benar malah masuk ke akun temen nyangkut tolong di perbaikin ya dana nya🙏,tidak bisa masuk ke akun dana padahal pin benar malah masuk ke akun temen nyangkut tolong di perbaikin ya dana nya,2025-06-09 15:59:42,4,old_dataset,negatif
de443e4e-60ee-48c8-bdbc-af0f02da3097,"hati2 buat pengguna Dana jangan simpan saldo banyak,,saldo saya ada yang ambil padahal saya tidak pernah melakukannya tidak ada tanggung jawab dr pihak dana,jaminan uang kembali NOL BESAR tidak ada keamanan banyak yg disabotase,,hati2 teman2 terutama para pedagang yg suka bertransaksi via DANA lebih baik beralih k rekening Bank dompet digital tidak aman",hati buat pengguna dana jangan simpan saldo banyaksaldo saya ada yang ambil padahal saya tidak pernah melakukannya tidak ada tanggung jawab dr pihak danajaminan uang kembali nol besar tidak ada keamanan banyak yg disabotasehati teman terutama para pedagang yg suka bertransaksi via dana lebih baik beralih k rekening bank dompet digital tidak aman,2025-06-09 15:59:38,1,old_dataset,negatif
23688492-b587-47f4-9b19-d85150aba4d7,saya kehilangan 1.150.000 di dana.. ada transaksi dari dana ke Axis tanpa saya ketahui dan tanpa verifikasi dari saya. mohon tindak lanjutnya bagaimana.. saya sangat membutuhkan saldo saya,saya kehilangan di dana ada transaksi dari dana ke axis tanpa saya ketahui dan tanpa verifikasi dari saya mohon tindak lanjutnya bagaimana saya sangat membutuhkan saldo saya,2025-06-09 15:52:13,1,old_dataset,negatif
38bbb738-f069-41c5-a7c8-511579bf078f,bagus untuk transaksi aman,bagus untuk transaksi aman,2025-06-09 15:48:34,5,old_dataset,positif
e6bfb9ad-b6c4-4f19-987a-8f29c62e5d24,"kacau akun dana GK bisa di gunakan di jaringan M3 internet terputus terus, giliran pakai wifi aman..",kacau akun dana gk bisa di gunakan di jaringan m internet terputus terus giliran pakai wifi aman,2025-06-09 15:41:39,1,old_dataset,negatif
306075fa-2e06-4b0b-8249-4d26648c0dfe,"sangat membantu, dan nyaman dipakai",sangat membantu dan nyaman dipakai,2025-06-09 15:21:49,5,old_dataset,positif
d4107bf6-fe9f-4ef2-bc93-10723e0e24fe,sudah 2 hari saya gagal masuk ke akun dana . selalu gagal verifikasi wajah viz. pencahayaan kurang padahal sudah berada di tempat yang terang . tolong bantuannya,sudah hari saya gagal masuk ke akun dana selalu gagal verifikasi wajah viz pencahayaan kurang padahal sudah berada di tempat yang terang tolong bantuannya,2025-06-09 15:11:50,2,old_dataset,negatif
ed2f5c70-b7b5-49bc-93f5-2d94a0673b57,mantap amanah bener2,mantap amanah bener,2025-06-09 14:47:24,5,old_dataset,positif
38f95592-4531-4e10-bb76-7eb8e62dc7f7,kenapa akun dana saya tidak bisa pindai / tidak ada pindai padahal udah premium,kenapa akun dana saya tidak bisa pindai tidak ada pindai padahal udah premium,2025-06-09 14:37:38,4,old_dataset,negatif
02d06d6f-15aa-451f-883c-93353f23a5d7,akun tiba tiba tidak bisa di login terus kalo beli pembayaran selalu eror ga tau harus apa lagi😡,akun tiba tiba tidak bisa di login terus kalo beli pembayaran selalu eror ga tau harus apa lagi,2025-06-09 14:14:56,1,old_dataset,negatif
eba8ac3d-70de-493a-82c9-92422575e68f,"Dana sekarang tidak aman , nyimpan uang didana suka tiba tiba hilang.",dana sekarang tidak aman nyimpan uang didana suka tiba tiba hilang,2025-06-09 13:39:02,1,old_dataset,negatif
ef523d01-0ff9-4578-a993-fe370b8887e4,napa saya ga bisa login,napa saya ga bisa login,2025-06-09 13:33:45,5,old_dataset,negatif
5cbd96a3-ad05-4236-a0c4-e49f562a754e,"Awalnya sangat senang dengan aplikasi ini karena satu2nya yang bisa topup Brizzi,awalnya topup 50rb an trs lancar langsung masuk,tp terakhir sy mau luar kota topup 500rb,ket berhasil tp saldo belum masuk ke kartu, diaktivasi jg msih 0rupiah, pengaduan lewat email dan Diana juga mengecewakan cuma diulang2 suruh nunggu dan masukin screenshot trs mskipun sy udh ikutin petunjuknya,akhirnya sy nyerah dan kapok mending topup di Indomaret atau Alfamart lebih aman",awalnya sangat senang dengan aplikasi ini karena satunya yang bisa topup brizziawalnya topup rb an trs lancar langsung masuktp terakhir sy mau luar kota topup rbket berhasil tp saldo belum masuk ke kartu diaktivasi jg msih rupiah pengaduan lewat email dan diana juga mengecewakan cuma diulang suruh nunggu dan masukin screenshot trs mskipun sy udh ikutin petunjuknyaakhirnya sy nyerah dan kapok mending topup di indomaret atau alfamart lebih aman,2025-06-09 13:09:54,1,old_dataset,positif
dbacebec-8ab3-42e5-afd4-06eb0c0f3dc5,makin lama makin gk nyaman pake aplikasi ini. terlalu banyak iklan penawaran. sangat mengganggu di waktu kita mau transaksi. tolong donk itu iklan penawaran di kondisikan,makin lama makin gk nyaman pake aplikasi ini terlalu banyak iklan penawaran sangat mengganggu di waktu kita mau transaksi tolong donk itu iklan penawaran di kondisikan,2025-06-09 13:05:11,1,old_dataset,positif
c9527cd9-8db3-459e-b7cf-7658fb6c9111,"pakai dana udah ngak aman,uang bisa dibobol.padahal gk beli apa tapi uang bisa hilang.",pakai dana udah ngak amanuang bisa dibobolpadahal gk beli apa tapi uang bisa hilang,2025-06-09 12:50:37,1,old_dataset,negatif
dd2a4f6f-18c2-405f-86b6-eb137e78efaa,sangat puas bisa semua jadi aman,sangat puas bisa semua jadi aman,2025-06-09 12:49:19,5,old_dataset,positif
17e51ac3-0a50-4f24-a4f4-e6866333e98f,"mulai hari ini tanggal 9 juni 2025 akun Saya kena hack nomornya diganti dan tidak bisa login, mohon bantuannya kalo terjadi apa apa saya tidak akan bertanggung jawab... bogor 9 Juni 2025",mulai hari ini tanggal juni akun saya kena hack nomornya diganti dan tidak bisa login mohon bantuannya kalo terjadi apa apa saya tidak akan bertanggung jawab bogor juni,2025-06-09 12:47:42,3,old_dataset,negatif
a707fa02-1346-4cf1-ac9a-e0da25141253,lancar jaya.mantap,lancar jayamantap,2025-06-09 12:44:03,5,old_dataset,positif
5fe07221-c267-44d4-b294-f450af0cee80,tidak ada fitur pinjam dana padahal selalu aktif transaksi. kurang puas,tidak ada fitur pinjam dana padahal selalu aktif transaksi kurang puas,2025-06-09 12:17:05,3,old_dataset,negatif
4e978646-ce1a-4ece-a7ed-9dd6c10d0e09,verifikasi selalu gagal padahal bener,verifikasi selalu gagal padahal bener,2025-06-09 12:05:58,2,old_dataset,negatif
302a1620-8cae-4abd-a760-b6bff40f1407,Cukup aman untuk melakukan transaksi,cukup aman untuk melakukan transaksi,2025-06-09 11:57:51,5,old_dataset,positif
67816673-9707-42a3-ac35-cee18afc332a,"patut dipertanyakan sistem keamanan nya, masa saldo saya bisa hilang secara tiba-tiba. Dana Burukk penanganannya",patut dipertanyakan sistem keamanan nya masa saldo saya bisa hilang secara tibatiba dana burukk penanganannya,2025-06-09 11:30:03,1,old_dataset,negatif
f0ebbdf4-e25c-4a9d-854e-bea3825715d2,bagus aman terpercaya,bagus aman terpercaya,2025-06-09 11:19:22,5,old_dataset,positif
04427bfa-f3e5-427d-a44e-ef4eb170b478,Maksudnya apa ini logout gak bisa login lagi,maksudnya apa ini logout gak bisa login lagi,2025-06-09 10:43:59,3,old_dataset,negatif
f0634f85-9919-4d83-ac13-84c9515f6f3b,"hallo sobat dana saya butuh penjelasan nya kenapa saldo saya tiba² hilang 225 ribu padahal saya tidak mengirim khe siapa pun tiba tiba sudah hilang di ambil semua,keamanan dana saya sudah beri keamanan tapi kenapa masih hilang tolong",hallo sobat dana saya butuh penjelasan nya kenapa saldo saya tiba hilang ribu padahal saya tidak mengirim khe siapa pun tiba tiba sudah hilang di ambil semuakeamanan dana saya sudah beri keamanan tapi kenapa masih hilang tolong,2025-06-09 10:38:45,1,old_dataset,negatif
45b06ae1-7ec9-44a1-b9e3-09f3affd15a1,BAGUS BANGET TAPI SEKRAG KLO LOGIN PAKE KODE OTP WA.BIAR AMAN,bagus banget tapi sekrag klo login pake kode otp wabiar aman,2025-06-09 9:41:24,5,old_dataset,positif
5d562379-559b-4486-8288-f14cd0faeac8,"pin gagal berfungsi., akibatnya gagal verifikasi email !",pin gagal berfungsi akibatnya gagal verifikasi email,2025-06-09 9:16:33,1,old_dataset,negatif
275ad9c3-c943-4c3d-afb6-a94187e9444b,tetap amanah,tetap amanah,2025-06-09 8:54:55,5,old_dataset,positif
e1725cc8-7b43-4c2f-9e77-0d641d3d9980,"UANG DIDANA ILANG 300 RIBU, BORO² ADA TANGGUMG JAWABNYA MALAH MNT MAAF AJA. CAPEK² NYARI UANG BUAT MAKAN MALAH KETARIK GITU AJA. GMN INI TANGGUNG JAWABNYA DARI DANA??? KEAMANAN SEMUA UDAH DIPAKE TTEP AJA ILANG",uang didana ilang ribu boro ada tanggumg jawabnya malah mnt maaf aja capek nyari uang buat makan malah ketarik gitu aja gmn ini tanggung jawabnya dari dana keamanan semua udah dipake ttep aja ilang,2025-06-09 8:53:22,1,old_dataset,negatif
2a81d653-f25b-4864-ad28-92964e57b0d8,gak bisa login Tetep gak bisa masuk masih gak bisa pas verikasi wajah kembali lagi,gak bisa login tetep gak bisa masuk masih gak bisa pas verikasi wajah kembali lagi,2025-06-09 8:47:20,1,old_dataset,negatif
8e83678d-ce08-4735-9eeb-377bfa495503,saldo hilang 500k tanpa ada nya transaksi pin!!! udah email ke dana dan chatt bot didana percuma!!!gak ada tanggung jawab nya sama sekali!!!bahkan saldo tidak di ganti!!!hallooo setiap transaksi itu dimana mana pakai pin!!!masa tiba2 saldo dana saya hilang dengan transaksi tidak jelas dan tanpa pin!!!,saldo hilang k tanpa ada nya transaksi pin udah email ke dana dan chatt bot didana percumagak ada tanggung jawab nya sama sekalibahkan saldo tidak di gantihallooo setiap transaksi itu dimana mana pakai pinmasa tiba saldo dana saya hilang dengan transaksi tidak jelas dan tanpa pin,2025-06-09 8:24:23,1,old_dataset,negatif
274af5cb-496c-42d3-8237-04f8b4a15d26,sangat puas pakai akp dana cuma kurang fleksibel cobak di lengkapin donk dana cicil nya di munculin kami sangat sulit untuk m3munculkan dana cicil,sangat puas pakai akp dana cuma kurang fleksibel cobak di lengkapin donk dana cicil nya di munculin kami sangat sulit untuk mmunculkan dana cicil,2025-06-09 7:43:17,5,old_dataset,negatif
31bdaf83-5670-4624-84d5-f248c0b509f1,bagus dan aman,bagus dan aman,2025-06-09 6:22:37,5,old_dataset,positif
f276eb51-f423-43c9-8ca7-cf4e17b9ae69,"Ketika beralih dari personal ke bisnis sering terjadi akun dana bisnis menghilang, yg tampil adalah opsi pendaftaran. Biasanya hanya dengan reload halaman beberapa kali masalah teratasi, tapi hari ini tidak. Karena khawatir dengan saldo di akun bisnis akhirnya saya klik daftar, sudah terisi data saya yg sama persis seperti sebelumnya, saya lanjutkan sampai selesai tanpa merubah data, dan sekarang status akun saya menunggu verifikasi lagi. Tolong atasi masalah akun dana bisnis menghilang",ketika beralih dari personal ke bisnis sering terjadi akun dana bisnis menghilang yg tampil adalah opsi pendaftaran biasanya hanya dengan reload halaman beberapa kali masalah teratasi tapi hari ini tidak karena khawatir dengan saldo di akun bisnis akhirnya saya klik daftar sudah terisi data saya yg sama persis seperti sebelumnya saya lanjutkan sampai selesai tanpa merubah data dan sekarang status akun saya menunggu verifikasi lagi tolong atasi masalah akun dana bisnis menghilang,2025-06-09 6:20:29,2,old_dataset,negatif
d8a2f3a9-9b88-4e2c-bb17-fca23de68254,ga asik ga ada dana pinjamnya,ga asik ga ada dana pinjamnya,2025-06-09 6:12:47,1,old_dataset,negatif
8f821d30-57ff-4575-94a1-bdecc12e4d8c,"bagus tp sayang makin lama makin susah login, sering gangguan",bagus tp sayang makin lama makin susah login sering gangguan,2025-06-09 5:50:51,1,old_dataset,positif
2cc507d5-1b4a-4e76-a22d-43b6b5a057dc,"sudah saya update tetapi tidak bisa masuk,. mau masuk suruh update versi terbaru, padahal sudah saya update. tetap tidak bisa masuk, sangat tidak aman kalau uang banyak di aplikasi, tidak bisa login dan tidak bisa di gunakan",sudah saya update tetapi tidak bisa masuk mau masuk suruh update versi terbaru padahal sudah saya update tetap tidak bisa masuk sangat tidak aman kalau uang banyak di aplikasi tidak bisa login dan tidak bisa di gunakan,2025-06-09 5:35:31,1,old_dataset,negatif
383bff41-656d-48a1-85ea-ba20fbdcbfca,verifikasi wajah tidak bisa di nonaktifkan,verifikasi wajah tidak bisa di nonaktifkan,2025-06-09 5:09:56,1,old_dataset,negatif
62373873-fe13-4118-a633-8f26a2af5472,"yang bener ae minta kode otp ga dikirim kirim sampe harus nunggu besok,apaan dah",yang bener ae minta kode otp ga dikirim kirim sampe harus nunggu besokapaan dah,2025-06-09 5:01:30,1,old_dataset,positif
efaf99b7-82b6-4b69-99f7-1d8f3ada78ab,"kode otp GK dikirim kirim,udah di coba berulang kali tetep GK bisa",kode otp gk dikirim kirimudah di coba berulang kali tetep gk bisa,2025-06-09 4:51:41,1,old_dataset,positif
dc52ecbe-d472-4861-be70-4ba301c22228,saya sudah lama pakai dana terus sekarang kok GK bisa login,saya sudah lama pakai dana terus sekarang kok gk bisa login,2025-06-09 4:40:01,5,old_dataset,negatif
c3e79d37-a170-4a79-b837-22fd1ea46ea0,"tidak amanah, saldo tiba2 berkurang sedangkan tidak sedang melakukan transaksi apapun. percuma lapor lapor, saldo tidak balik. bukan saya saja yg mengalami, banyak yg sudah mengalami kehilangan saldo bahkan lebih besar nominalnya.",tidak amanah saldo tiba berkurang sedangkan tidak sedang melakukan transaksi apapun percuma lapor lapor saldo tidak balik bukan saya saja yg mengalami banyak yg sudah mengalami kehilangan saldo bahkan lebih besar nominalnya,2025-06-09 4:15:35,1,old_dataset,negatif
7220095e-6dea-4204-971e-d8623d41758b,mudah2 menjadi aplikasi yg amanah & mengangkat martabat orang yg susah & menjadikan dana sebagai ibadah kpd tuhan yg maha esa,mudah menjadi aplikasi yg amanah mengangkat martabat orang yg susah menjadikan dana sebagai ibadah kpd tuhan yg maha esa,2025-06-09 3:59:55,5,old_dataset,negatif
790ddc27-e767-47c4-a8e3-c93f248c2ea1,ckep keren aman,ckep keren aman,2025-06-09 3:51:42,5,old_dataset,positif
b4e90112-5137-4027-b966-01a3e41bdfae,tidak bisa login karena harus masukkan kode via email. menyusahkan pengguna.,tidak bisa login karena harus masukkan kode via email menyusahkan pengguna,2025-06-09 3:45:41,1,old_dataset,negatif
6cd48826-1ef4-43ed-b1cd-7cd6341285b7,sangat keren dan aman,sangat keren dan aman,2025-06-09 3:38:50,5,old_dataset,positif
987e87dd-411d-40b9-8981-415379b90769,"ribet,,mau masuk akun sendiri aja susah udah tau pin sama verifikasi wajah nya saya sendiri masih harus pake otp mana nomer nya ilang,,mau transfer akun error mulu",ribetmau masuk akun sendiri aja susah udah tau pin sama verifikasi wajah nya saya sendiri masih harus pake otp mana nomer nya ilangmau transfer akun error mulu,2025-06-09 3:31:17,2,old_dataset,negatif
b8e53e55-7ebb-4a8e-b111-17c144824d4d,mantap seng penting amanah min,mantap seng penting amanah min,2025-06-09 3:26:56,5,old_dataset,positif
6e08ad6f-8f7a-4714-9336-3b1707a5a5d9,saya sudah lama mengunakan aplikasi ini sebenarnya bagus tapi aplikasi dana ini tapi sering kali dibobol pihak yang tidak bertanggung jawab saldo saya sampai saat ini tidak bisa kembali katanya ada proteksi dana kembali semuanya bohong sudah buat laporan pun jawaban tetap sama,saya sudah lama mengunakan aplikasi ini sebenarnya bagus tapi aplikasi dana ini tapi sering kali dibobol pihak yang tidak bertanggung jawab saldo saya sampai saat ini tidak bisa kembali katanya ada proteksi dana kembali semuanya bohong sudah buat laporan pun jawaban tetap sama,2025-06-09 3:09:15,1,old_dataset,negatif
f91ca20c-0227-4a22-9125-88f446e51054,aplikasi ga amanah saldo gua transfer ke apk tanpa masukin PIN gua,aplikasi ga amanah saldo gua transfer ke apk tanpa masukin pin gua,2025-06-09 2:33:27,1,old_dataset,positif
9a5a7793-cf77-472e-aed4-dec0310c5e65,"saya merasa beruntung dan merasa tertolong ada aplikasi dana,karena aplikasi ini amanah dan dapat di percaya",saya merasa beruntung dan merasa tertolong ada aplikasi danakarena aplikasi ini amanah dan dapat di percaya,2025-06-09 2:31:21,3,old_dataset,negatif
50bbaa46-271c-4a84-ba53-9d64b449e522,aplikasi paling tidak aman,aplikasi paling tidak aman,2025-06-09 2:16:34,1,old_dataset,negatif
e92aba61-04c9-4723-956d-9b82521d3593,"tranksaksi selalu di bobol ,, uang saya rqib, bilang nya keamanan 100% tapi,, pas ajukan clqim dana tdk bisa dikbalikan. modusss semuaa",tranksaksi selalu di bobol uang saya rqib bilang nya keamanan tapi pas ajukan clqim dana tdk bisa dikbalikan modusss semuaa,2025-06-09 1:43:42,1,old_dataset,negatif
696b46c9-5051-4b3d-8943-d97710989a03,dana ga aman uang saya 2x ilang di dana 450rb sama 399rb bahkan bukan saya doang ternyata tetangga saya juga sampai 800rb,dana ga aman uang saya x ilang di dana rb sama rb bahkan bukan saya doang ternyata tetangga saya juga sampai rb,2025-06-09 1:41:11,2,old_dataset,negatif
56ab55f6-1a4c-4cd5-b4b3-bfac361e241d,knapa minta kode otp..wa sama kartunya udah ga ada jadi ga bisa masuk..gimana caranya,knapa minta kode otpwa sama kartunya udah ga ada jadi ga bisa masukgimana caranya,2025-06-09 1:07:58,4,old_dataset,negatif
9ebb6612-ef41-479a-833f-891db7a06216,"gara-gara passkey gaa bisa login akun dana ku sendiri, masa katanya data yang terenkripsi ga bisa diperangkat ini, malah disuruh ganti perangkat. tolonglah uang ku di dana gimana ini kalau aku aja ga bisa masuk",garagara passkey gaa bisa login akun dana ku sendiri masa katanya data yang terenkripsi ga bisa diperangkat ini malah disuruh ganti perangkat tolonglah uang ku di dana gimana ini kalau aku aja ga bisa masuk,2025-06-09 1:06:47,1,old_dataset,negatif
5ca8aef1-295a-4f32-ae31-f26a3816d608,mudah2an dana ini aman dan terpercaya,mudahan dana ini aman dan terpercaya,2025-06-09 0:40:13,5,old_dataset,negatif
f132eea1-6609-4150-83b6-5de104ae54ab,"Oke sih, cuma pengamanan nya lebih di perhatikan lg ya, supaya uang gk mudah hilang gitu aja, semoga lebih baik dan amanah lg",oke sih cuma pengamanan nya lebih di perhatikan lg ya supaya uang gk mudah hilang gitu aja semoga lebih baik dan amanah lg,2025-06-08 23:32:22,4,old_dataset,negatif
a37ac53a-4a5c-483a-bb4f-c15f33809b42,tidak amanah uang says ilang 1.800.000 uang saya balikin. saya sebarkan. saya akan sebarkan.,tidak amanah uang says ilang uang saya balikin saya sebarkan saya akan sebarkan,2025-06-08 23:23:09,1,old_dataset,negatif
60fc0229-1d8b-4d4d-996e-e9c33c844d23,Membantu sekali dan aman,membantu sekali dan aman,2025-06-08 23:20:45,4,old_dataset,positif
d023f7a2-9a81-4b35-8ab5-ccc00f15df64,"Tolong di perbaiki kenapa sekarang kalau mau login cuma ada fitur masukan pin dan verifikasi wajah, kenapa fitur kode otp di hilangkan padahal bagus untuk kami yang mempunyai akun dana di verifikasi menggunakan data orangtua dan kebetulan ortu saya udh wafat jadi susah mau login ke akun nya padahal saldo di dalam akun itu masih ada.. jadi tolong lah!! di adakan fitur otp buat login ke akun dana!!",tolong di perbaiki kenapa sekarang kalau mau login cuma ada fitur masukan pin dan verifikasi wajah kenapa fitur kode otp di hilangkan padahal bagus untuk kami yang mempunyai akun dana di verifikasi menggunakan data orangtua dan kebetulan ortu saya udh wafat jadi susah mau login ke akun nya padahal saldo di dalam akun itu masih ada jadi tolong lah di adakan fitur otp buat login ke akun dana,2025-06-08 21:31:44,1,old_dataset,negatif
0ec012ac-2ae0-4284-87e7-76c3a15a948e,tidak aman menyimpan disini uang saldo saya tersedot tiba2 dengan nomor yang tidak di kenal padahal dana saya sudah premium tetep saja tidak aman mohon perbaikannya min,tidak aman menyimpan disini uang saldo saya tersedot tiba dengan nomor yang tidak di kenal padahal dana saya sudah premium tetep saja tidak aman mohon perbaikannya min,2025-06-08 20:52:55,1,old_dataset,negatif
